transaction_ct,transaction_amt,t.sender_acct,a.acct_name,a.acct_annual_income,a.acct_src_of_income,a.acct_industry,a.acct_risk,t.transaction_date,t.send_country_risk,t.send_country_name,t.reciever_country_risk,t.reciever_country_name
1,2282604,ACCT4862,Conrad Wilkerson,4597731,Business,Telecommunications industry,High,5/1/2019,Low,Mexico,High,Saudi Arabia
1,2281702,ACCT5222,Jaylene Thornton,5072857,Business,Aerospace industry,High,11/9/2019,Low,Italy,High,Egypt
1,2280214,ACCT4851,Maddox Mahoney,1537529,Business,Health care industry,High,9/7/2019,Low,South Korea,High,Turkey
1,2280001,ACCT6131,Miracle Sharp,157719,Business,Automotive industry,High,10/25/2019,Low,Japan,High,Egypt
1,2278473,ACCT7662,Ty Bauer,4274975,Business,Industrial robot industry,High,11/1/2019,Low,United Kingdom,High,Saudi Arabia
1,2277949,ACCT3217,Skyler Benson,4674285,Business,Chemical industry,High,7/19/2019,Low,Japan,High,Indonesia
1,2277585,ACCT6240,Peyton Kidd,2537803,Business,Internet,High,4/7/2019,Low,Mexico,High,Indonesia
1,2276769,ACCT5983,Neil Pham,1065707,Business,Petroleum industry,High,11/19/2019,Low,Canada,High,Pakistan
1,2274260,ACCT3933,Kaelyn Lowe,9777140,Business,Electrical power industry,High,6/6/2019,Low,Mexico,High,South Africa
1,2272701,ACCT6531,Katrina Hughes,772430,Business,Low to medium tech industry,High,7/7/2019,Low,France,High,Brazil
1,2271735,ACCT2228,Ainsley Hudson,7605453,Business,Mining,High,5/8/2019,Low,Australia,High,Russia
1,2271598,ACCT2048,Dashawn Barry,3913818,Business,Construction industry,High,10/16/2019,Low,United Kingdom,High,Bangladesh
1,2269119,ACCT2733,Raphael Owen,3696727,Business,Industrial robot industry,High,2/1/2019,Low,South Korea,High,Argentina
1,2268958,ACCT6863,Ivan Pruitt,1272519,Business,Industrial robot industry,High,4/10/2019,Low,South Korea,High,Turkey
1,2268625,ACCT6240,Peyton Kidd,2537803,Business,Internet,High,6/29/2019,Low,Australia,High,Philippines
1,2267987,ACCT6650,Aditya Bishop,9818399,Business,Internet,High,4/28/2019,Low,Germany,High,Pakistan
1,2267962,ACCT7962,Jacquelyn Holloway,9239578,Business,Food industry,High,4/27/2019,Low,Italy,High,Saudi Arabia
1,2267611,ACCT3173,Judah Carson,3201502,Business,Steel industry,High,8/24/2019,Low,South Korea,High,South Africa
1,2266472,ACCT4572,Richard Gibson,8285069,Business,Steel industry,High,4/17/2019,Low,United States,High,Russia
1,2265908,ACCT7064,Bruno Cabrera,9181580,Business,Electronics industry,High,5/4/2019,Low,Japan,High,Argentina
1,2264425,ACCT3087,Mohammed Rogers,8861737,Business,Electronics industry,High,5/12/2019,Low,United States,High,Russia
1,2264397,ACCT3668,Myah Johnston,4350304,Business,Video game industry,High,11/1/2019,Low,Australia,High,Colombia
1,2261424,ACCT4757,Antoine Krueger,4516746,Business,Broadcasting,High,4/4/2019,Low,United Kingdom,High,Philippines
1,2260215,ACCT7980,Guillermo Hardin,6409576,Business,Automotive industry,High,7/1/2019,Low,Germany,High,Vietnam
1,2259701,ACCT6014,Dereon Scott,8773573,Business,Health care industry,High,9/7/2019,Low,Japan,High,Turkey
1,2259323,ACCT4236,Raphael Byrd,2499596,Business,Broadcasting,High,3/3/2019,Low,Canada,High,South Africa
1,2258829,ACCT5204,Isabela Douglas,3461728,Business,Mining,High,7/16/2019,Low,Netherlands,High,Philippines
1,2257868,ACCT7667,Alyssa Stone,4895288,Business,Telecommunications industry,High,4/22/2019,Low,South Korea,High,Indonesia
1,2257638,ACCT6877,Nickolas Ayers,3262903,Business,Financial services industry,High,3/31/2019,Low,United Kingdom,High,Argentina
1,2257409,ACCT6065,Jaylee Franklin,8946762,Business,Computer industry,High,2/16/2019,Low,Italy,High,Indonesia
1,2255629,ACCT5060,Tristan Arias,3475375,Business,Textile industry,High,10/5/2019,Low,Italy,High,Philippines
1,2254404,ACCT5610,Giselle Galvan,2881609,Business,Publishing,High,8/11/2019,Low,Japan,High,Argentina
1,2254045,ACCT7017,Conner Herring,7801406,Business,Tobacco industry,High,9/20/2019,Low,United Kingdom,High,Vietnam
1,2253309,ACCT4624,Aydin Herring,4375646,Business,Aerospace industry,High,2/25/2019,Low,Germany,High,Brazil
1,2252784,ACCT2799,Cheyanne Velazquez,6821217,Business,Sport industry,High,2/10/2019,Low,Canada,High,Indonesia
1,2252523,ACCT6240,Peyton Kidd,2537803,Business,Internet,High,5/8/2019,Low,United States,High,Bangladesh
1,2249856,ACCT3063,Dallas Guerrero,8570795,Business,Film industry,High,4/13/2019,Low,Canada,High,Brazil
1,2248650,ACCT4249,Brianna Whitney,8106022,Business,Arms industry,High,11/24/2019,Low,Italy,High,Turkey
1,2248501,ACCT3445,Ralph Hebert,853212,Business,Timber industry,High,12/16/2019,Low,United Kingdom,High,Bangladesh
1,2248253,ACCT4297,April Ellis,7803133,Business,Chemical industry,High,2/19/2019,Low,Mexico,High,Argentina
1,2248137,ACCT2645,Carly Page,544724,Business,Software industry,High,3/24/2019,Low,Japan,High,Colombia
1,2247222,ACCT4445,Bennett Mcgrath,4257361,Business,Sport industry,High,10/31/2019,Low,Canada,High,Nigeria
1,2246903,ACCT7912,Ansley Vincent,7623700,Business,Electronics industry,High,9/26/2019,Low,United Kingdom,High,Nigeria
1,2245659,ACCT5486,Baron Manning,8928735,Business,Automotive industry,High,3/25/2019,Low,Canada,High,Argentina
1,2243921,ACCT6757,Maddox Norman,7338716,Business,Internet,High,2/4/2019,Low,France,High,Colombia
1,2242658,ACCT2735,Lincoln Hutchinson,6224510,Business,Automotive industry,High,5/20/2019,Low,Japan,High,Turkey
1,2240619,ACCT6248,Jayleen Curry,8480174,Business,Hospitality industry,High,9/13/2019,Low,Mexico,High,Brazil
1,2240287,ACCT5152,Devan Knight,5790337,Business,Electrical power industry,High,11/15/2019,Low,Germany,High,Philippines
1,2239689,ACCT6589,Noe Benjamin,581850,Business,Arms industry,High,4/11/2019,Low,United States,High,Russia
1,2238798,ACCT6231,James Patterson,2930466,Business,Defense industry,High,2/6/2019,Low,Germany,High,Argentina
1,2238259,ACCT7250,Justice Lane,4151017,Business,Real estate industry,High,5/29/2019,Low,Japan,High,Philippines
1,2237656,ACCT2799,Cheyanne Velazquez,6821217,Business,Sport industry,High,5/22/2019,Low,Italy,High,Argentina
1,2237534,ACCT4092,Scarlet Hutchinson,2238947,Business,Electrical power industry,High,5/24/2019,Low,Mexico,High,South Africa
1,2237006,ACCT4177,Sam Mclaughlin,5866923,Business,Petroleum industry,High,2/27/2019,Low,Mexico,High,South Africa
1,2234628,ACCT3173,Judah Carson,3201502,Business,Steel industry,High,10/10/2019,Low,South Korea,High,Brazil
1,2233435,ACCT2634,Leon Maynard,427925,Business,Education industry,High,4/8/2019,Low,France,High,Philippines
1,2233222,ACCT4247,Mauricio Goodwin,4943443,Business,Publishing,High,3/3/2019,Low,United Kingdom,High,Brazil
1,2232597,ACCT3094,Miya Aguilar,1913490,Business,Mass media,High,11/5/2019,Low,Canada,High,Vietnam
1,2231803,ACCT6532,Lindsey Figueroa,9856638,Business,Insurance industry,High,10/17/2019,Low,Italy,High,Russia
1,2230192,ACCT6722,Simone Quinn,7015185,Business,Automotive industry,High,5/13/2019,Low,Mexico,High,Russia
1,2229610,ACCT4574,Sincere Carrillo,826626,Business,Computer industry,High,11/26/2019,Low,United States,High,Indonesia
1,2228708,ACCT2740,Camille Riggs,9445326,Business,Video game industry,High,3/14/2019,Low,Italy,High,Saudi Arabia
1,2228424,ACCT2008,Adeline Francis,469124,Business,Industrial robot industry,High,6/17/2019,Low,Mexico,High,Russia
1,2228130,ACCT5610,Giselle Galvan,2881609,Business,Publishing,High,10/25/2019,Low,France,High,South Africa
1,2226932,ACCT4782,Maritza Bird,8535656,Business,Sport industry,High,6/25/2019,Low,United Kingdom,High,Argentina
1,2225885,ACCT5741,Jenny Wall,3172568,Business,Sport industry,High,6/21/2019,Low,Canada,High,Bangladesh
1,2225600,ACCT3630,Karsyn Miles,6392759,Business,Petroleum industry,High,6/26/2019,Low,Australia,High,Turkey
1,2221567,ACCT6129,Darnell Donovan,7402658,Business,Financial services industry,High,8/19/2019,Low,Australia,High,Pakistan
1,2220653,ACCT5588,Jaylee Shepard,2239610,Business,Education industry,High,5/31/2019,Low,South Korea,High,Iran
1,2219424,ACCT7279,Dakota Pope,7955442,Business,Telecommunications industry,High,4/15/2019,Low,Australia,High,Philippines
1,2216887,ACCT3691,Jamir Brennan,4426811,Business,Broadcasting,High,11/25/2019,Low,France,High,Nigeria
1,2216715,ACCT6856,Fletcher Galloway,5630963,Business,Pharmaceutical industry,High,5/3/2019,Low,Italy,High,Bangladesh
1,2215683,ACCT6114,Ally Olsen,169672,Business,Industrial robot industry,High,11/22/2019,Low,South Korea,High,Nigeria
1,2215033,ACCT4541,Sawyer White,2185124,Business,Broadcasting,High,8/25/2019,Low,Mexico,High,Brazil
1,2214610,ACCT5450,Ryan Sanchez,1740010,Business,Transport industry,High,12/12/2019,Low,France,High,Brazil
1,2213580,ACCT2572,Ashlee Phelps,1779194,Business,Automotive industry,High,4/25/2019,Low,Canada,High,Iran
1,2213155,ACCT3572,Denisse Ashley,1500632,Business,Timber industry,High,8/8/2019,Low,South Korea,High,Saudi Arabia
1,2211417,ACCT7603,Finley Lynch,1800068,Business,Music industry,High,12/15/2019,Low,Netherlands,High,Saudi Arabia
1,2211330,ACCT6251,Kaylie Tapia,5013164,Business,Construction industry,High,10/23/2019,Low,Mexico,High,Nigeria
1,2209998,ACCT4896,Uriel Hubbard,7083857,Business,Pulp and paper industry,High,11/25/2019,Low,Germany,High,Brazil
1,2209931,ACCT4478,Jayvion Delacruz,6704626,Business,Telecommunications industry,High,12/14/2019,Low,Netherlands,High,South Africa
1,2209691,ACCT7993,Ryland Beasley,2211947,Business,Water industry,High,4/12/2019,Low,Mexico,High,Turkey
1,2208882,ACCT3320,Alfred Love,8846287,Business,Aerospace industry,High,11/23/2019,Low,Netherlands,High,Indonesia
1,2208366,ACCT7715,Araceli Barajas,9481157,Business,Fishing industry,High,2/10/2019,Low,Australia,High,Philippines
1,2207718,ACCT7197,Brooklyn Mercer,5949471,Business,Electrical power industry,High,3/6/2019,Low,Australia,High,South Africa
1,2207037,ACCT5614,Reed Castillo,738493,Business,Real estate industry,High,3/12/2019,Low,Germany,High,Colombia
1,2206595,ACCT5983,Neil Pham,1065707,Business,Petroleum industry,High,3/14/2019,Low,Japan,High,Colombia
1,2204838,ACCT7668,Desirae Farrell,5906246,Business,Industrial robot industry,High,2/11/2019,Low,Australia,High,Nigeria
1,2203048,ACCT3524,Bo Coleman,2178134,Business,Textile industry,High,3/7/2019,Low,Canada,High,Bangladesh
1,2202662,ACCT2823,Aisha Cohen,4967677,Business,Real estate industry,High,3/26/2019,Low,Netherlands,High,Colombia
1,2202288,ACCT5854,Houston Bryant,4753703,Business,Arms industry,High,10/19/2019,Low,South Korea,High,Russia
1,2201075,ACCT6844,Layton Johns,3233724,Business,Aerospace industry,High,1/9/2019,Low,Australia,High,Vietnam
1,2200872,ACCT5069,Kaitlin Matthews,2254543,Business,News media,High,3/7/2019,Low,Germany,High,South Africa
1,2200539,ACCT7339,Delilah Miranda,1255268,Business,Food industry,High,2/17/2019,Low,France,High,Turkey
1,2195474,ACCT3436,Brielle Huang,2693892,Business,Computer industry,High,4/18/2019,Low,South Korea,High,Nigeria
1,2194719,ACCT6100,Alexis Greene,1895351,Business,Insurance industry,High,5/18/2019,Low,Mexico,High,Iran
1,2194304,ACCT3132,Darrell Duke,5925638,Business,Aerospace industry,High,5/22/2019,Low,Mexico,High,Philippines
1,2194037,ACCT2844,Ian Buckley,1317977,Business,Energy industry,High,12/21/2019,Low,Germany,High,Iran
1,2193531,ACCT3208,Finley Tanner,6149750,Business,Pulp and paper industry,High,12/21/2019,Low,France,High,Saudi Arabia
1,2193250,ACCT6309,Khloe Coffey,5387106,Business,Low to medium tech industry,High,11/5/2019,Low,South Korea,High,Colombia
1,2189488,ACCT7273,Juliette Jacobson,7873437,Business,Timber industry,High,6/21/2019,Low,Germany,High,Iran
1,2187350,ACCT2789,Wesley Dennis,6963906,Business,Semiconductor industry,High,11/1/2019,Low,Japan,High,Iran
1,2187240,ACCT3270,Andreas Vargas,1267559,Business,Music industry,High,5/22/2019,Low,Germany,High,Egypt
1,2186176,ACCT4585,Jeremiah Carter,2328465,Business,Energy industry,High,2/20/2019,Low,South Korea,High,Bangladesh
1,2185989,ACCT7553,Moriah Hampton,5598643,Business,Film industry,High,1/8/2019,Low,South Korea,High,Russia
1,2184750,ACCT5509,Dalia Kane,1734250,Business,Low to medium tech industry,High,10/25/2019,Low,Mexico,High,Philippines
1,2184649,ACCT4003,Katelynn Mosley,6936566,Business,Construction industry,High,7/24/2019,Low,South Korea,High,Iran
1,2184454,ACCT2153,Denzel Rojas,5012139,Business,News media,High,1/26/2019,Low,Italy,High,South Africa
1,2184241,ACCT7225,Emmett Oneill,8630196,Business,Steel industry,High,2/16/2019,Low,Germany,High,Saudi Arabia
1,2184094,ACCT7655,Carolina Hendricks,5436646,Business,Publishing,High,7/17/2019,Low,Netherlands,High,Philippines
1,2182565,ACCT6759,Abagail Hahn,5905541,Business,Pulp and paper industry,High,2/14/2019,Low,France,High,Egypt
1,2181481,ACCT3387,Rodrigo Villa,9708197,Business,Insurance industry,High,3/20/2019,Low,Mexico,High,Vietnam
1,2181052,ACCT4980,Titus Hebert,5558070,Business,Shipbuilding industry,High,1/7/2019,Low,Netherlands,High,Indonesia
1,2180901,ACCT7827,Ezra Sutton,8300879,Business,Film industry,High,10/26/2019,Low,United States,High,Iran
1,2180707,ACCT3232,Angelica Frey,5367658,Business,Automotive industry,High,9/10/2019,Low,Netherlands,High,Turkey
1,2178418,ACCT3418,Aracely Buck,9791347,Business,Computer industry,High,4/23/2019,Low,United States,High,Philippines
1,2178392,ACCT2842,Jakobe Jefferson,9890365,Business,Low to medium tech industry,High,5/2/2019,Low,United States,High,Bangladesh
1,2178370,ACCT7354,Martha Merritt,1473722,Business,Computer industry,High,9/2/2019,Low,United States,High,South Africa
1,2177026,ACCT7089,Sergio Pace,9022703,Business,Film industry,High,6/9/2019,Low,United Kingdom,High,Egypt
1,2176587,ACCT6237,Siena Burke,6901657,Business,Hospitality industry,High,8/8/2019,Low,Germany,High,Saudi Arabia
1,2175433,ACCT4824,Samuel Garner,7174787,Business,Publishing,High,3/11/2019,Low,South Korea,High,Pakistan
1,2175253,ACCT7490,Alexis Kelley,3111390,Business,News media,High,6/11/2019,Low,Mexico,High,Pakistan
1,2174165,ACCT2791,Jude Walters,8061301,Business,Publishing,High,3/29/2019,Low,Germany,High,Philippines
1,2173660,ACCT5819,Liliana Pugh,1854867,Business,Video game industry,High,3/21/2019,Low,Netherlands,High,Nigeria
1,2171383,ACCT2450,Alyvia Rogers,1080569,Business,Real estate industry,High,6/4/2019,Low,Mexico,High,Argentina
1,2171243,ACCT2991,Caleb Calhoun,6434658,Business,Insurance industry,High,1/19/2019,Low,United States,High,Nigeria
1,2169352,ACCT4095,Micah Burch,6281358,Business,Hospitality industry,High,3/14/2019,Low,Canada,High,Egypt
1,2168450,ACCT3087,Mohammed Rogers,8861737,Business,Electronics industry,High,2/21/2019,Low,Japan,High,Indonesia
1,2167167,ACCT3581,Alma Cantrell,6659464,Business,Software industry,High,2/24/2019,Low,Germany,High,Pakistan
1,2166618,ACCT4297,April Ellis,7803133,Business,Chemical industry,High,9/1/2019,Low,Netherlands,High,Russia
1,2165667,ACCT7679,Kaitlynn Nolan,8725705,Business,Textile industry,High,7/11/2019,Low,Australia,High,Indonesia
1,2164021,ACCT5499,Leanna Hays,5552214,Business,Music industry,High,4/8/2019,Low,United States,High,Philippines
1,2163583,ACCT6089,Agustin Morales,5251650,Business,Timber industry,High,1/3/2019,Low,Netherlands,High,Saudi Arabia
1,2162932,ACCT4215,Nikolas Alvarado,1141936,Business,Computer industry,High,4/22/2019,Low,Mexico,High,Bangladesh
1,2161206,ACCT4204,Luis Ali,1655116,Business,Broadcasting,High,1/11/2019,Low,Australia,High,Argentina
1,2160017,ACCT2818,Patricia Mcdonald,7425915,Business,Internet,High,12/19/2019,Low,Germany,High,Argentina
1,2159824,ACCT5450,Ryan Sanchez,1740010,Business,Transport industry,High,11/16/2019,Low,South Korea,High,Saudi Arabia
1,2159667,ACCT5524,Marvin Baird,4833456,Business,Construction industry,High,1/22/2019,Low,France,High,Vietnam
1,2159621,ACCT4091,Matias Cortez,9477773,Business,Petroleum industry,High,2/27/2019,Low,France,High,Pakistan
1,2159333,ACCT3581,Alma Cantrell,6659464,Business,Software industry,High,2/10/2019,Low,Mexico,High,Vietnam
1,2158003,ACCT7376,Aliyah Patton,8728256,Business,Water industry,High,6/12/2019,Low,Mexico,High,Pakistan
1,2156764,ACCT5951,Livia Chandler,8372327,Business,Semiconductor industry,High,1/3/2019,Low,Germany,High,Iran
1,2155402,ACCT7667,Alyssa Stone,4895288,Business,Telecommunications industry,High,9/10/2019,Low,United Kingdom,High,Russia
1,2155360,ACCT7199,Kaylie Morton,3242559,Business,Aerospace industry,High,12/12/2019,Low,United States,High,Philippines
1,2154835,ACCT6290,Franco Serrano,9172244,Business,Petroleum industry,High,6/5/2019,Low,Germany,High,Colombia
1,2153952,ACCT2376,Jairo Clayton,3268317,Business,Shipbuilding industry,High,5/29/2019,Low,Canada,High,Russia
1,2153194,ACCT6661,Harper Pittman,7640887,Business,Defense industry,High,8/30/2019,Low,Japan,High,Colombia
1,2152393,ACCT4829,Jamir Graves,7455186,Business,Entertainment industry,High,12/14/2019,Low,United Kingdom,High,Pakistan
1,2152161,ACCT2765,Mckenna Mcintosh,1877005,Business,Timber industry,High,6/18/2019,Low,France,High,Vietnam
1,2150801,ACCT6062,Jax Rodgers,7489468,Business,Pulp and paper industry,High,7/21/2019,Low,Canada,High,Philippines
1,2150683,ACCT2932,Willie Wright,5144337,Business,Timber industry,High,8/29/2019,Low,France,High,Bangladesh
1,2149955,ACCT2794,Spencer Clark,6908469,Business,Information industry,High,3/22/2019,Low,Australia,High,Russia
1,2149841,ACCT4067,Faith Fletcher,8903266,Business,Film industry,High,6/22/2019,Low,Italy,High,Colombia
1,2149533,ACCT6169,Eden Miller,9858238,Business,Automotive industry,High,1/14/2019,Low,France,High,Iran
1,2148851,ACCT7530,Trinity Frost,3614862,Business,Low to medium tech industry,High,2/6/2019,Low,Mexico,High,Argentina
1,2148660,ACCT5805,Kamren Benjamin,9253940,Business,Sport industry,High,9/1/2019,Low,Germany,High,Vietnam
1,2147721,ACCT4829,Jamir Graves,7455186,Business,Entertainment industry,High,8/8/2019,Low,Canada,High,Argentina
1,2147425,ACCT5029,Deven West,4925844,Business,Internet,High,10/29/2019,Low,South Korea,High,Pakistan
1,2146596,ACCT6939,Royce Gill,7759346,Business,Food industry,High,7/16/2019,Low,France,High,Iran
1,2145880,ACCT7267,Sydnee Huber,8316576,Business,Electronics industry,High,3/31/2019,Low,South Korea,High,Egypt
1,2145317,ACCT5971,Brooks Shannon,5828930,Business,Education industry,High,12/29/2019,Low,Netherlands,High,Bangladesh
1,2145137,ACCT7601,Ana Andrews,6490522,Business,Mass media,High,8/15/2019,Low,Japan,High,Vietnam
1,2144217,ACCT4176,Deja Dunn,4314993,Business,Pulp and paper industry,High,2/15/2019,Low,Australia,High,Iran
1,2143193,ACCT5472,Zaiden Sosa,3108151,Business,Hospitality industry,High,3/15/2019,Low,Italy,High,Colombia
1,2141690,ACCT6753,Enrique Robertson,2601277,Business,Industrial robot industry,High,1/28/2019,Low,Italy,High,Argentina
1,2141684,ACCT2549,Emelia Vargas,2925403,Business,Tobacco industry,High,2/2/2019,Low,Mexico,High,Argentina
1,2140224,ACCT3056,Ryker Hoover,5584519,Business,News media,High,5/16/2019,Low,Netherlands,High,Colombia
1,2137829,ACCT2915,Pierce Leach,5400421,Business,Hospitality industry,High,1/5/2019,Low,Germany,High,Russia
1,2136934,ACCT2579,Savion Rogers,2238586,Business,Hospitality industry,High,9/19/2019,Low,United Kingdom,High,Saudi Arabia
