f.acctid,f.acctname,f.potential_fraud_fl,fraud_alert_dt,f.incr_in_credit_card_spent,f.avg_monthly_creditcard_spent,f.daily_credit_card_transaction_amt,f.daily_credit_card_transaction_ct
ACCT5601,Kira Hendrix,Y,3/14/2019,4.344586728754366,859,3732,2
ACCT6120,Mckenna Acosta,Y,11/19/2019,4.344512195121951,656,2850,1
ACCT6398,Yaritza Powell,Y,11/11/2019,4.344444444444444,810,3519,2
ACCT3215,Arthur Forbes,Y,11/1/2019,4.343832020997375,381,1655,1
ACCT6399,Harper Chavez,Y,9/13/2019,4.343598055105349,617,2680,1
ACCT3200,Kasey Wilkins,Y,12/31/2019,4.343580470162749,553,2402,2
ACCT6338,Kylan Preston,Y,9/22/2019,4.343567251461988,684,2971,1
ACCT5297,Zaiden Rollins,Y,2/23/2019,4.343362831858407,565,2454,1
ACCT5297,Zaiden Rollins,Y,1/25/2019,4.343362831858407,565,2454,1
ACCT7123,Malachi Murillo,Y,7/7/2019,4.342995169082125,207,899,1
ACCT3885,Kenya Zimmerman,Y,6/9/2019,4.342762063227953,601,2610,1
ACCT7840,Yadira Hunter,Y,4/29/2019,4.3427065026362035,569,2471,1
ACCT7769,Adonis Conley,Y,12/24/2019,4.342672413793103,464,2015,1
ACCT6327,Julio Frost,Y,10/7/2019,4.342412451361867,514,2232,1
ACCT7487,Reid West,Y,9/25/2019,4.341614906832298,322,1398,1
ACCT7328,Ezra Vazquez,Y,5/9/2019,4.34065934065934,637,2765,1
ACCT5034,Giovani Walton,Y,11/20/2019,4.340060544904137,991,4301,2
ACCT7417,Neil Cowan,Y,11/5/2019,4.338983050847458,413,1792,1
ACCT6376,Raelynn Conner,Y,4/19/2019,4.338809034907597,487,2113,1
ACCT4947,Roman Berry,Y,2/27/2019,4.336666666666667,300,1301,1
ACCT2244,Nina Carroll,Y,1/25/2019,4.336111111111111,360,1561,1
ACCT7487,Reid West,Y,1/17/2019,4.3354037267080745,322,1396,1
ACCT5775,Gary Brooks,Y,10/15/2019,4.335304054054054,1184,5133,2
ACCT5274,Brooklynn Frederick,Y,1/23/2019,4.334630350194552,257,1114,1
ACCT5880,Eugene Orozco,Y,12/3/2019,4.3343151693667155,679,2943,1
ACCT6259,Sarahi Nolan,Y,9/10/2019,4.333333333333333,489,2119,1
ACCT4057,Mariela Day,Y,7/12/2019,4.333333333333333,210,910,1
ACCT4367,Thomas Sloan,Y,4/24/2019,4.333333333333333,174,754,1
ACCT5130,Hayden Frost,Y,12/25/2019,4.332749562171629,571,2474,1
ACCT4951,Dulce Mcintosh,Y,12/31/2019,4.332344213649852,337,1460,1
ACCT4615,Lana Herring,Y,4/1/2019,4.3317829457364345,645,2794,1
ACCT6468,Alina Burch,Y,10/2/2019,4.331578947368421,190,823,1
ACCT6639,Zoey Reyes,Y,3/6/2019,4.330882352941177,272,1178,1
ACCT6436,Pedro Monroe,Y,1/24/2019,4.330845771144278,402,1741,1
ACCT5077,Amir Camacho,Y,10/5/2019,4.3307692307692305,260,1126,1
ACCT7440,Jaliyah Mccall,Y,9/21/2019,4.330383480825959,339,1468,1
ACCT6138,Essence Soto,Y,12/15/2019,4.329577464788732,355,1537,1
ACCT7165,Adrian Colon,Y,2/7/2019,4.329493087557604,434,1879,1
ACCT3204,Brendon Mcfarland,Y,8/18/2019,4.329211746522411,647,2801,1
ACCT5168,Alessandra Fry,Y,1/10/2019,4.329166666666667,240,1039,1
ACCT3763,Sarai Archer,Y,10/14/2019,4.328125,384,1662,1
ACCT3782,Casey Conway,Y,2/4/2019,4.327808471454881,543,2350,1
ACCT6125,Mariana Mckinney,Y,2/2/2019,4.326923076923077,208,900,1
ACCT3648,Keegan Schroeder,Y,1/13/2019,4.326315789473684,380,1644,1
ACCT7786,Alexis Booth,Y,6/16/2019,4.326259946949602,377,1631,2
ACCT4062,Drake Barton,Y,6/17/2019,4.326055312954876,687,2972,1
ACCT3186,Camden Roach,Y,6/8/2019,4.3254593175853016,381,1648,1
ACCT4191,Ezequiel Grimes,Y,7/3/2019,4.325443786982248,338,1462,1
ACCT3816,Rachael Clements,Y,9/2/2019,4.325284090909091,704,3045,2
ACCT4001,Adelaide Khan,Y,1/28/2019,4.324390243902439,410,1773,1
ACCT3469,Maximo May,Y,8/29/2019,4.323684210526316,380,1643,1
ACCT2316,Eliana Garrison,Y,2/7/2019,4.323529411764706,374,1617,1
ACCT6259,Sarahi Nolan,Y,8/17/2019,4.323108384458077,489,2114,1
ACCT6673,Renee Scott,Y,8/19/2019,4.322727272727272,660,2853,1
ACCT3798,Messiah Cantrell,Y,5/7/2019,4.3224181360201515,397,1716,1
ACCT2575,Trevon Whitaker,Y,1/24/2019,4.321917808219178,730,3155,2
ACCT2110,Kingston Davis,Y,12/16/2019,4.320879120879121,455,1966,1
ACCT2629,Terrence Johnston,Y,2/27/2019,4.320588235294117,340,1469,1
ACCT3339,Bryanna Padilla,Y,10/2/2019,4.320564516129032,496,2143,1
ACCT7840,Yadira Hunter,Y,4/12/2019,4.319859402460457,569,2458,1
ACCT2983,Isiah Christensen,Y,8/23/2019,4.319095477386934,1194,5157,2
ACCT7654,Lucy Stevenson,Y,11/23/2019,4.319083969465649,655,2829,1
ACCT5563,Aydin Huber,Y,10/22/2019,4.318548387096774,248,1071,1
ACCT5079,Brogan Hendricks,Y,11/11/2019,4.318275154004107,487,2103,1
ACCT5880,Eugene Orozco,Y,8/4/2019,4.3181148748159055,679,2932,1
ACCT6190,Waylon Huang,Y,10/19/2019,4.3179856115107915,695,3001,2
ACCT5505,Kathleen Lara,Y,1/29/2019,4.317919075144508,692,2988,1
ACCT3885,Kenya Zimmerman,Y,6/2/2019,4.3178036605657235,601,2595,1
ACCT2642,Ralph Villegas,Y,11/22/2019,4.317715959004392,683,2949,1
ACCT5733,Luz Pearson,Y,4/3/2019,4.317535545023697,633,2733,1
ACCT4711,Itzel Ray,Y,9/9/2019,4.317241379310345,580,2504,1
ACCT4090,Dustin Kerr,Y,7/30/2019,4.317073170731708,369,1593,1
ACCT3635,Irene Hartman,Y,10/27/2019,4.315960912052117,614,2650,1
ACCT2869,Jenna Beard,Y,10/20/2019,4.315396113602391,669,2887,1
ACCT4961,Kellen Myers,Y,9/11/2019,4.315315315315315,333,1437,1
ACCT2460,Mohammad Taylor,Y,7/25/2019,4.315261044176707,498,2149,1
ACCT5297,Zaiden Rollins,Y,11/7/2019,4.31504424778761,565,2438,1
ACCT7821,Cameron Hoffman,Y,11/24/2019,4.314917127071824,181,781,1
ACCT2902,Connor Jarvis,Y,10/18/2019,4.314586994727592,569,2455,1
ACCT6024,Ali Romero,Y,11/23/2019,4.314424635332252,617,2662,1
ACCT7380,Maribel Mcneil,Y,7/12/2019,4.312977099236641,655,2825,2
ACCT5808,Brent Schneider,Y,2/13/2019,4.312820512820513,585,2523,1
ACCT6381,Hunter Macias,Y,9/3/2019,4.3126684636118595,371,1600,1
ACCT5613,Kameron Garner,Y,7/23/2019,4.3122171945701355,221,953,1
ACCT7624,Kyler Kaiser,Y,9/12/2019,4.312087912087912,455,1962,1
ACCT4723,Anabel Goodman,Y,2/3/2019,4.311355311355311,546,2354,1
ACCT6399,Harper Chavez,Y,11/8/2019,4.311183144246353,617,2660,1
ACCT6146,Savanah Perry,Y,3/20/2019,4.310945273631841,1206,5199,3
ACCT6151,Joseph Johns,Y,9/11/2019,4.310679611650485,618,2664,1
ACCT2276,Janet Sims,Y,5/15/2019,4.310526315789474,190,819,1
ACCT7442,Keegan Krueger,Y,6/20/2019,4.310502283105023,219,944,1
ACCT5875,Ella Vincent,Y,5/12/2019,4.310030395136778,329,1418,1
ACCT3751,Ishaan Cook,Y,6/17/2019,4.309843400447427,894,3853,2
ACCT4501,Jaylynn Jennings,Y,1/18/2019,4.309523809523809,252,1086,1
ACCT7328,Ezra Vazquez,Y,9/29/2019,4.3092621664050235,637,2745,2
ACCT2069,Prince Lin,Y,10/18/2019,4.308623298033283,661,2848,1
ACCT3518,Patricia Carney,Y,1/3/2019,4.308562197092084,619,2667,1
ACCT4615,Lana Herring,Y,11/2/2019,4.308527131782946,645,2779,2
ACCT3613,Finnegan Walters,Y,10/3/2019,4.308370044052864,227,978,1
ACCT7919,Kaliyah Clark,Y,11/14/2019,4.30794701986755,604,2602,1
ACCT6225,Kamari Gordon,Y,11/26/2019,4.3076923076923075,312,1344,1
ACCT7390,Maximus Cardenas,Y,4/19/2019,4.3076923076923075,481,2072,1
ACCT6151,Joseph Johns,Y,5/2/2019,4.307443365695793,618,2662,1
ACCT7057,Blake Mcgee,Y,9/20/2019,4.306666666666667,600,2584,1
ACCT3896,Josie Odom,Y,7/19/2019,4.306666666666667,225,969,1
ACCT6095,Annalise Benson,Y,10/26/2019,4.306508875739645,845,3639,2
ACCT2237,Lailah Wall,Y,3/28/2019,4.3061224489795915,441,1899,1
ACCT6642,Quentin Barker,Y,11/11/2019,4.305555555555555,540,2325,1
ACCT4070,Valery Levine,Y,10/29/2019,4.3046875,128,551,1
ACCT6601,Bryce Ball,Y,8/24/2019,4.304347826086956,253,1089,1
ACCT6151,Joseph Johns,Y,12/27/2019,4.3042071197411005,618,2660,1
ACCT7197,Brooklyn Mercer,Y,7/5/2019,4.304177545691906,766,3297,2
ACCT3862,Brandon Copeland,Y,1/20/2019,4.304015296367113,523,2251,1
ACCT3782,Casey Conway,Y,6/23/2019,4.303867403314917,543,2337,1
ACCT3529,Kristina Ali,Y,11/21/2019,4.303413400758534,791,3404,2
ACCT7465,Abel Holloway,Y,7/29/2019,4.303206997084548,686,2952,1
ACCT3110,Alexis Ashley,Y,5/20/2019,4.303191489361702,188,809,1
ACCT6305,Haleigh Cobb,Y,11/21/2019,4.302828618968386,601,2586,1
ACCT7491,Wesley Ayala,Y,8/6/2019,4.301687763713081,474,2039,1
ACCT7125,Skyler Key,Y,8/16/2019,4.301675977653631,358,1540,1
ACCT6024,Ali Romero,Y,11/13/2019,4.301458670988655,617,2654,1
ACCT3306,Holly Wilkinson,Y,9/24/2019,4.300884955752212,565,2430,1
ACCT4921,Lillianna Lynch,Y,7/29/2019,4.30077519379845,1290,5548,2
ACCT6601,Bryce Ball,Y,12/1/2019,4.300395256916996,253,1088,1
ACCT4723,Anabel Goodman,Y,8/29/2019,4.3003663003663,546,2348,1
ACCT6388,Eliana Cherry,Y,12/6/2019,4.3003003003003,333,1432,1
ACCT3884,Lane Meza,Y,7/29/2019,4.3,630,2709,1
ACCT3721,Cristal Salazar,Y,10/19/2019,4.3,380,1634,1
ACCT4062,Drake Barton,Y,9/10/2019,4.299854439592431,687,2954,1
ACCT2340,Johan Vargas,Y,9/10/2019,4.299212598425197,635,2730,1
ACCT3402,Nasir Pope,Y,7/1/2019,4.298555377207062,623,2678,1
ACCT5248,Callum Sandoval,Y,5/12/2019,4.298153034300792,379,1629,1
ACCT7317,Hugo Newman,Y,12/5/2019,4.297535211267606,568,2441,1
ACCT7489,Alexis Winters,Y,10/20/2019,4.2974683544303796,316,1358,1
ACCT3199,Chace Prince,Y,1/21/2019,4.297339593114241,639,2746,1
ACCT2964,Kaley Hooper,Y,12/26/2019,4.297029702970297,202,868,1
ACCT5514,Myles Mcbride,Y,12/17/2019,4.296332046332046,1036,4451,2
ACCT7465,Abel Holloway,Y,7/2/2019,4.295918367346939,686,2947,1
ACCT2414,Patricia Ellison,Y,7/14/2019,4.295843520782396,409,1757,2
ACCT3966,Alonzo Tran,Y,1/8/2019,4.29559748427673,318,1366,1
ACCT4125,Tyler Carter,Y,9/21/2019,4.295588235294118,680,2921,1
ACCT6934,Joslyn Bentley,Y,9/22/2019,4.295420974889217,677,2908,1
ACCT2902,Connor Jarvis,Y,1/12/2019,4.295254833040421,569,2444,1
ACCT2513,Heidi Rubio,Y,1/13/2019,4.295238095238095,210,902,1
ACCT2166,Andres Weaver,Y,5/19/2019,4.295202952029521,271,1164,1
ACCT4042,Blake Conrad,Y,12/25/2019,4.295180722891566,332,1426,1
ACCT4716,Rigoberto Chen,Y,7/5/2019,4.295154185022026,681,2925,1
ACCT4038,Gabriela Roberson,Y,1/25/2019,4.294964028776978,695,2985,1
ACCT7624,Kyler Kaiser,Y,4/20/2019,4.294505494505494,455,1954,2
ACCT7074,Jaycee Gentry,Y,3/16/2019,4.294326241134752,282,1211,1
ACCT2642,Ralph Villegas,Y,8/23/2019,4.294289897510981,683,2933,1
ACCT5130,Hayden Frost,Y,5/29/2019,4.294220665499124,571,2452,1
ACCT4062,Drake Barton,Y,7/17/2019,4.294032023289665,687,2950,1
ACCT7168,Jovanni Mcintosh,Y,4/14/2019,4.293877551020408,245,1052,1
ACCT2431,Darnell Davenport,Y,3/31/2019,4.292517006802721,147,631,1
ACCT4517,Sarahi Richmond,Y,12/20/2019,4.2924528301886795,318,1365,1
ACCT7519,Ramiro Yu,Y,2/17/2019,4.292307692307692,520,2232,1
ACCT4038,Gabriela Roberson,Y,11/17/2019,4.292086330935252,695,2983,1
ACCT4455,Hope Oconnell,Y,12/4/2019,4.2913669064748206,278,1193,1
ACCT7202,John Booth,Y,11/3/2019,4.291353383458647,532,2283,1
ACCT7511,Aileen Perry,Y,2/16/2019,4.290566037735849,530,2274,1
ACCT2237,Lailah Wall,Y,11/11/2019,4.290249433106576,441,1892,1
ACCT7812,Arely Flynn,Y,10/13/2019,4.290187891440501,479,2055,1
ACCT4896,Uriel Hubbard,Y,11/24/2019,4.290102389078498,586,2514,1
ACCT2340,Johan Vargas,Y,8/19/2019,4.289763779527559,635,2724,1
ACCT3940,Journey Ward,Y,9/5/2019,4.289198606271777,287,1231,1
ACCT2360,Katrina Dudley,Y,12/7/2019,4.288636363636364,440,1887,1
ACCT6143,Bo Potts,Y,4/11/2019,4.287469287469287,407,1745,1
ACCT3521,Craig Mcintyre,Y,8/19/2019,4.286919831223629,237,1016,1
ACCT7390,Maximus Cardenas,Y,2/4/2019,4.286902286902287,481,2062,1
ACCT2926,Aydin Morrison,Y,2/12/2019,4.286852589641434,502,2152,1
ACCT6968,Kaitlynn Hudson,Y,8/13/2019,4.28673835125448,558,2392,1
ACCT7781,Scarlet Trevino,Y,6/9/2019,4.286681715575621,443,1899,1
ACCT5530,America Jones,Y,6/23/2019,4.286307053941909,482,2066,1
ACCT5505,Kathleen Lara,Y,11/17/2019,4.286127167630058,692,2966,1
ACCT6753,Enrique Robertson,Y,2/8/2019,4.286012526096034,479,2053,1
ACCT7885,Princess Callahan,Y,1/30/2019,4.285714285714286,476,2040,1
ACCT4491,Lorelei Gill,Y,3/5/2019,4.285581395348837,1075,4607,2
ACCT6250,Monique Lowe,Y,5/20/2019,4.285403050108933,459,1967,1
ACCT5232,Annalise Mckee,Y,11/8/2019,4.285302593659942,694,2974,1
ACCT5880,Eugene Orozco,Y,11/11/2019,4.284241531664212,679,2909,1
ACCT2529,Catherine Webster,Y,3/15/2019,4.283980582524272,412,1765,1
ACCT2110,Kingston Davis,Y,1/10/2019,4.283516483516483,455,1949,1
ACCT7327,Dante Moon,Y,7/19/2019,4.283224400871459,459,1966,1
ACCT4698,Jaxson Holland,Y,11/21/2019,4.282608695652174,598,2561,2
ACCT3402,Nasir Pope,Y,7/7/2019,4.282504012841091,623,2668,1
ACCT3365,Logan Booth,Y,9/11/2019,4.2824858757062145,177,758,1
ACCT2925,Natasha Castro,Y,8/28/2019,4.282208588957055,163,698,1
ACCT2581,Anabella Horne,Y,8/27/2019,4.2818930041152266,486,2081,1
ACCT5702,Kyan Carter,Y,3/21/2019,4.2812982998454405,647,2770,1
ACCT3734,Riley Wilkins,Y,11/7/2019,4.28125,352,1507,1
ACCT4531,Isaias Garrison,Y,9/2/2019,4.28110599078341,217,929,1
ACCT2193,Marley Taylor,Y,4/22/2019,4.280898876404494,356,1524,2
ACCT6327,Julio Frost,Y,8/11/2019,4.280155642023346,514,2200,1
ACCT3272,Evie Perkins,Y,3/15/2019,4.278776978417266,556,2379,1
ACCT7454,Cade West,Y,7/8/2019,4.278761061946903,226,967,1
ACCT6440,Brandon Swanson,Y,7/19/2019,4.2785388127853885,657,2811,1
ACCT7786,Alexis Booth,Y,1/10/2019,4.278514588859417,377,1613,1
ACCT6688,Dawson Sherman,Y,6/29/2019,4.278008298755187,241,1031,1
ACCT5505,Kathleen Lara,Y,12/20/2019,4.277456647398844,692,2960,1
ACCT2180,Aryan Mason,Y,5/20/2019,4.277142857142858,700,2994,1
ACCT4115,Joyce Rhodes,Y,1/19/2019,4.277027027027027,1184,5064,2
ACCT4699,Ryann Deleon,Y,5/13/2019,4.276422764227642,615,2630,1
ACCT6436,Pedro Monroe,Y,8/2/2019,4.276119402985074,402,1719,1
ACCT4716,Rigoberto Chen,Y,3/21/2019,4.276064610866373,681,2912,1
ACCT7512,Brodie Casey,Y,2/25/2019,4.275914634146342,656,2805,1
ACCT3186,Camden Roach,Y,4/4/2019,4.275590551181103,381,1629,1
ACCT2028,Cindy Marsh,Y,2/23/2019,4.275577557755776,606,2591,1
ACCT5205,Cindy Bruce,Y,3/11/2019,4.275229357798165,327,1398,1
ACCT4038,Gabriela Roberson,Y,6/6/2019,4.2748201438848925,695,2971,1
ACCT6391,Hector Cherry,Y,11/22/2019,4.2744916820702406,1082,4625,2
ACCT4494,Eve Patrick,Y,4/9/2019,4.274193548387097,310,1325,1
ACCT7840,Yadira Hunter,Y,7/22/2019,4.274165202108963,569,2432,1
ACCT5880,Eugene Orozco,Y,5/5/2019,4.2739322533136965,679,2902,1
ACCT6344,Francisco Moody,Y,4/5/2019,4.273775216138328,694,2966,1
ACCT7511,Aileen Perry,Y,1/13/2019,4.273584905660377,530,2265,1
ACCT4193,Grant Jackson,Y,1/23/2019,4.273381294964029,417,1782,1
ACCT7919,Kaliyah Clark,Y,10/25/2019,4.27317880794702,604,2581,1
ACCT3944,Mckinley Barry,Y,4/10/2019,4.2727272727272725,649,2773,1
ACCT4645,Landin Lee,Y,12/31/2019,4.2727272727272725,583,2491,1
ACCT6399,Harper Chavez,Y,8/9/2019,4.27228525121556,617,2636,1
ACCT3940,Journey Ward,Y,2/9/2019,4.2717770034843205,287,1226,1
ACCT5332,Darrell Long,Y,1/7/2019,4.270310192023634,677,2891,1
ACCT4961,Kellen Myers,Y,4/8/2019,4.27027027027027,333,1422,1
ACCT6502,Alan Fitzgerald,Y,3/7/2019,4.270175438596492,570,2434,1
ACCT7919,Kaliyah Clark,Y,11/24/2019,4.2698675496688745,604,2579,1
ACCT5243,Megan Norris,Y,5/18/2019,4.269776876267748,986,4210,2
ACCT6121,Francisco Case,Y,9/12/2019,4.269709543568465,482,2058,1
ACCT6730,Arabella Mooney,Y,4/30/2019,4.269614835948645,701,2993,1
ACCT5466,Lennon Jackson,Y,8/14/2019,4.268987341772152,316,1349,1
ACCT3204,Brendon Mcfarland,Y,2/28/2019,4.268933539412674,647,2762,1
ACCT4716,Rigoberto Chen,Y,9/11/2019,4.2687224669603525,681,2907,2
ACCT3469,Maximo May,Y,3/18/2019,4.268421052631579,380,1622,1
ACCT3721,Cristal Salazar,Y,6/8/2019,4.268421052631579,380,1622,1
ACCT4896,Uriel Hubbard,Y,7/8/2019,4.2679180887372015,586,2501,1
ACCT4649,Carley Hart,Y,7/7/2019,4.2677824267782425,239,1020,2
ACCT6996,Brodie Munoz,Y,5/1/2019,4.266886326194399,607,2590,1
ACCT2713,Charlee Schaefer,Y,4/22/2019,4.266519823788546,454,1937,1
ACCT3731,Mitchell Dunn,Y,8/6/2019,4.265408805031447,795,3391,2
ACCT2056,Darryl Alvarado,Y,2/7/2019,4.2648870636550305,487,2077,1
ACCT4643,Aliya Roy,Y,11/5/2019,4.263473053892215,668,2848,1
ACCT5776,Carissa Luna,Y,6/30/2019,4.263459335624284,873,3722,2
ACCT2795,Kyla Boyle,Y,4/22/2019,4.263358778625954,262,1117,1
ACCT5347,Sara Garcia,Y,12/9/2019,4.262461851475076,983,4190,2
ACCT4645,Landin Lee,Y,1/19/2019,4.262435677530017,583,2485,1
ACCT4718,Jerimiah Ingram,Y,3/12/2019,4.261682242990654,321,1368,1
ACCT2413,Keaton Garner,Y,4/12/2019,4.26158038147139,367,1564,1
ACCT5423,Aubrie Strong,Y,3/1/2019,4.261460101867572,589,2510,1
ACCT6659,Anthony Romero,Y,4/2/2019,4.261363636363637,704,3000,1
ACCT5900,Cecelia Short,Y,2/17/2019,4.2612456747404845,578,2463,1
ACCT5232,Annalise Mckee,Y,5/6/2019,4.260806916426513,694,2957,1
ACCT6143,Bo Potts,Y,6/5/2019,4.26044226044226,407,1734,1
ACCT7047,Cora Carroll,Y,9/24/2019,4.259740259740259,385,1640,1
ACCT2529,Catherine Webster,Y,11/9/2019,4.259708737864078,412,1755,1
ACCT6225,Kamari Gordon,Y,2/16/2019,4.259615384615385,312,1329,1
ACCT7038,Gianni Bird,Y,7/12/2019,4.259541984732825,131,558,1
ACCT3884,Lane Meza,Y,11/22/2019,4.258730158730159,630,2683,1
ACCT5168,Alessandra Fry,Y,10/20/2019,4.258333333333334,240,1022,1
ACCT4412,Ty English,Y,10/7/2019,4.2582897033158815,573,2440,1
ACCT6066,Milagros Juarez,Y,12/24/2019,4.258205689277899,914,3892,2
ACCT6997,Zaire Hayes,Y,3/15/2019,4.257894736842105,380,1618,1
ACCT7462,Kenzie Kelly,Y,5/1/2019,4.257309941520468,342,1456,1
ACCT5184,Lana Graves,Y,1/17/2019,4.257234726688103,622,2648,1
ACCT2869,Jenna Beard,Y,8/8/2019,4.257100149476831,669,2848,1
ACCT7640,Brooke Graham,Y,9/3/2019,4.25703564727955,533,2269,1
ACCT2360,Katrina Dudley,Y,4/10/2019,4.256818181818182,440,1873,1
ACCT7511,Aileen Perry,Y,7/8/2019,4.256603773584906,530,2256,1
ACCT4062,Drake Barton,Y,4/4/2019,4.2561863173216885,687,2924,1
ACCT6035,Kylie Grant,Y,1/23/2019,4.25615763546798,203,864,1
ACCT2708,Blaze Larson,Y,9/25/2019,4.255458515283843,458,1949,1
ACCT7478,Lorenzo Allison,Y,9/27/2019,4.25531914893617,376,1600,1
ACCT7781,Scarlet Trevino,Y,4/4/2019,4.255079006772009,443,1885,1
ACCT5702,Kyan Carter,Y,8/1/2019,4.255023183925811,647,2753,1
ACCT4366,Janiah Schroeder,Y,9/21/2019,4.253940455341506,571,2429,1
ACCT2261,Aydan Perez,Y,5/2/2019,4.2536873156342185,678,2884,1
ACCT6701,Jon Ryan,Y,5/5/2019,4.2536764705882355,544,2314,1
ACCT4993,Abbigail Carpenter,Y,11/6/2019,4.253644314868804,343,1459,1
ACCT2385,Jaylah Parrish,Y,8/9/2019,4.251626898047722,461,1960,1
ACCT6935,Zaire Flowers,Y,4/2/2019,4.250996015936255,251,1067,1
ACCT5900,Cecelia Short,Y,11/17/2019,4.250865051903114,578,2457,1
ACCT2503,Rose Kaiser,Y,10/3/2019,4.250585480093677,427,1815,1
ACCT7951,Jace Sexton,Y,11/6/2019,4.25,348,1479,1
ACCT4643,Aliya Roy,Y,2/7/2019,4.25,668,2839,1
ACCT5943,Izaiah Ballard,Y,9/19/2019,4.249363867684479,393,1670,1
ACCT6773,Jakob Ewing,Y,8/1/2019,4.248587570621469,354,1504,1
ACCT7919,Kaliyah Clark,Y,6/27/2019,4.248344370860927,604,2566,1
ACCT6730,Arabella Mooney,Y,5/8/2019,4.248216833095578,701,2978,1
ACCT7202,John Booth,Y,5/2/2019,4.2481203007518795,532,2260,1
ACCT3378,Casey Hale,Y,10/3/2019,4.248062015503876,645,2740,1
ACCT5278,Raina Wolfe,Y,9/27/2019,4.248062015503876,129,548,1
ACCT5362,Dalton Kim,Y,4/14/2019,4.248,125,531,1
ACCT7450,Marquise Greer,Y,11/7/2019,4.2473867595818815,574,2438,1
ACCT4599,Bobby Moon,Y,6/7/2019,4.246492985971944,499,2119,1
ACCT5079,Brogan Hendricks,Y,9/2/2019,4.246406570841889,487,2068,1
ACCT4876,Isabelle Bridges,Y,5/22/2019,4.246031746031746,126,535,1
ACCT5450,Ryan Sanchez,Y,12/6/2019,4.245726495726496,468,1987,1
ACCT7050,Carina Walters,Y,9/24/2019,4.245614035087719,285,1210,1
ACCT5248,Callum Sandoval,Y,7/10/2019,4.245382585751979,379,1609,1
ACCT3896,Josie Odom,Y,12/4/2019,4.2444444444444445,225,955,1
ACCT5091,Alejandra Erickson,Y,4/6/2019,4.244306418219462,483,2050,1
ACCT3306,Holly Wilkinson,Y,10/24/2019,4.244247787610619,565,2398,1
ACCT5364,Juliette Gardner,Y,3/11/2019,4.24248496993988,998,4234,2
ACCT5077,Amir Camacho,Y,7/30/2019,4.242307692307692,260,1103,1
ACCT2304,Damaris Townsend,Y,6/19/2019,4.2421259842519685,508,2155,1
ACCT2244,Nina Carroll,Y,6/11/2019,4.241666666666666,360,1527,1
ACCT7471,Ronnie Lawrence,Y,2/9/2019,4.241379310344827,232,984,1
ACCT7750,Fisher Woodward,Y,3/16/2019,4.240802675585284,299,1268,1
ACCT2830,Devin Chandler,Y,12/3/2019,4.240802675585284,598,2536,1
ACCT6388,Eliana Cherry,Y,4/16/2019,4.24024024024024,333,1412,1
ACCT4338,Fatima Daniels,Y,11/9/2019,4.240061162079511,654,2773,1
ACCT3658,Lexie Gay,Y,1/30/2019,4.239938080495356,646,2739,1
ACCT2340,Johan Vargas,Y,2/4/2019,4.239370078740158,635,2692,1
ACCT6907,Luciano Hays,Y,10/28/2019,4.238532110091743,218,924,1
ACCT6376,Raelynn Conner,Y,9/8/2019,4.238193018480493,487,2064,1
ACCT2654,Rolando Page,Y,10/19/2019,4.2381786339754814,571,2420,1
ACCT4455,Hope Oconnell,Y,3/29/2019,4.237410071942446,278,1178,1
ACCT3816,Rachael Clements,Y,1/17/2019,4.237215909090909,704,2983,1
ACCT7390,Maximus Cardenas,Y,2/20/2019,4.237006237006237,481,2038,1
ACCT4865,Leilani Dominguez,Y,6/4/2019,4.2367601246105915,642,2720,1
ACCT7866,Tess Burton,Y,8/2/2019,4.2362204724409445,254,1076,1
ACCT6078,Brodie Pham,Y,10/2/2019,4.236024844720497,161,682,1
ACCT4062,Drake Barton,Y,2/1/2019,4.235807860262009,687,2910,1
ACCT4050,Alvin Esparza,Y,4/5/2019,4.235565819861431,433,1834,2
ACCT3071,Rowan Marshall,Y,10/30/2019,4.23542600896861,446,1889,1
ACCT7019,Esperanza Fleming,Y,3/4/2019,4.234710743801653,605,2562,1
ACCT6092,Jadon Chung,Y,3/17/2019,4.233777038269551,1202,5089,2
ACCT3658,Lexie Gay,Y,9/10/2019,4.233746130030959,646,2735,1
ACCT7442,Keegan Krueger,Y,8/5/2019,4.232876712328767,219,927,1
ACCT7070,Finnegan Bush,Y,10/13/2019,4.232815964523281,451,1909,1
ACCT4494,Eve Patrick,Y,1/21/2019,4.232258064516129,310,1312,1
ACCT5567,Charlize Turner,Y,7/11/2019,4.232035928143713,668,2827,1
ACCT2808,Colby Ware,Y,1/22/2019,4.231660231660232,1036,4384,2
ACCT5713,Lexie Floyd,Y,1/19/2019,4.231543624161074,298,1261,1
ACCT4062,Drake Barton,Y,5/29/2019,4.2314410480349345,687,2907,1
ACCT3658,Lexie Gay,Y,3/15/2019,4.230650154798762,646,2733,1
ACCT5932,Maria Richards,Y,12/9/2019,4.230240549828179,291,1231,1
ACCT6274,Reece Dillon,Y,5/1/2019,4.229571984435798,257,1087,1
ACCT7390,Maximus Cardenas,Y,10/4/2019,4.228690228690229,481,2034,1
ACCT6143,Bo Potts,Y,9/25/2019,4.228501228501228,407,1721,1
ACCT2069,Prince Lin,Y,5/1/2019,4.228441754916792,661,2795,1
ACCT5542,Amiya Holland,Y,1/25/2019,4.228438228438228,429,1814,1
ACCT4961,Kellen Myers,Y,5/28/2019,4.228228228228228,333,1408,1
