transaction_ct,transaction_amt,t.sender_acct,recieving_acct_id,recieving_acct_name,recieving_acct_annual_income,recieving_acct_src_income,a.acct_industry,a.acct_risk,t.transaction_date,t.send_country_risk,t.send_country_name,t.reciever_country_risk,t.reciever_country_name
1,1136240,ACCT5997,ACCT5168,Alessandra Fry,420572,Business,Computer industry,High,9/6/2019,High,Bangladesh,Low,Mexico
1,1134523,ACCT3439,ACCT5168,Alessandra Fry,420572,Business,Computer industry,High,6/11/2019,High,Saudi Arabia,Low,United States
1,1111366,ACCT4500,ACCT3671,Terrell Ware,671208,Business,Energy industry,High,12/13/2019,High,Argentina,Low,Japan
1,1111074,ACCT2157,ACCT3671,Terrell Ware,671208,Business,Energy industry,High,10/7/2019,High,Pakistan,Low,Germany
1,1098180,ACCT5998,ACCT6531,Katrina Hughes,772430,Business,Low to medium tech industry,High,8/25/2019,High,Iran,Low,South Korea
1,1097268,ACCT4827,ACCT2450,Alyvia Rogers,1080569,Business,Real estate industry,High,1/30/2019,High,Pakistan,Low,Australia
1,1090936,ACCT3396,ACCT3671,Terrell Ware,671208,Business,Energy industry,High,4/4/2019,High,Colombia,Low,South Korea
1,1090554,ACCT4049,ACCT2746,Irene Kane,910017,Business,Real estate industry,High,6/3/2019,High,Pakistan,Low,Australia
1,1088216,ACCT7780,ACCT5168,Alessandra Fry,420572,Business,Computer industry,High,12/11/2019,High,Iran,Low,Italy
1,1071247,ACCT6568,ACCT7960,Taniya Higgins,835459,Business,Telecommunications industry,High,9/20/2019,High,Argentina,Low,Japan
1,1056398,ACCT4907,ACCT4132,Emma Escobar,361689,Business,Pharmaceutical industry,High,11/30/2019,High,Philippines,Low,Germany
1,1045644,ACCT4580,ACCT6796,Harley Simpson,102749,Business,Automotive industry,High,8/11/2019,High,Vietnam,Low,Germany
1,1042781,ACCT7680,ACCT6119,Ally Hancock,812411,Business,Telecommunications industry,High,5/2/2019,High,Pakistan,Low,Japan
1,1040809,ACCT7210,ACCT4132,Emma Escobar,361689,Business,Pharmaceutical industry,High,10/26/2019,High,Russia,Low,United States
1,1035397,ACCT7991,ACCT7350,Peter Gibbs,737939,Business,Video game industry,High,2/19/2019,High,Argentina,Low,Japan
1,1014799,ACCT5072,ACCT6571,Brogan Farmer,880290,Business,Mass media,High,6/14/2019,High,Pakistan,Low,Germany
1,988306,ACCT3322,ACCT3154,Desmond Page,851358,Business,Textile industry,High,6/5/2019,High,Iran,Low,Mexico
1,988162,ACCT5494,ACCT6174,Eduardo Bryan,828141,Business,Industrial robot industry,High,2/28/2019,High,Philippines,Low,South Korea
1,986884,ACCT6157,ACCT3210,Lilian Richard,809451,Business,Financial services industry,High,2/7/2019,High,Brazil,Low,Germany
1,978744,ACCT7994,ACCT5614,Reed Castillo,738493,Business,Real estate industry,High,7/27/2019,High,South Africa,Low,France
1,954466,ACCT2820,ACCT3014,Regina Roberts,122477,Business,Industrial robot industry,High,1/3/2019,High,Pakistan,Low,United Kingdom
1,927410,ACCT6396,ACCT3052,Pranav Salas,692233,Business,Defense industry,High,7/6/2019,High,Saudi Arabia,Low,Mexico
1,925843,ACCT5868,ACCT2835,Elise Watson,824484,Business,Education industry,High,8/20/2019,High,Pakistan,Low,Australia
1,923406,ACCT4026,ACCT6796,Harley Simpson,102749,Business,Automotive industry,High,11/9/2019,High,Turkey,Low,Netherlands
1,916012,ACCT7924,ACCT2008,Adeline Francis,469124,Business,Industrial robot industry,High,7/18/2019,High,Turkey,Low,Japan
1,913746,ACCT4809,ACCT7440,Jaliyah Mccall,207755,Business,Fishing industry,High,3/11/2019,High,Egypt,Low,Australia
1,909328,ACCT4778,ACCT3445,Ralph Hebert,853212,Business,Timber industry,High,6/21/2019,High,Colombia,Low,South Korea
1,900271,ACCT7075,ACCT7286,Rebekah Vaughn,273083,Business,Telecommunications industry,High,7/15/2019,High,Brazil,Low,Japan
1,896734,ACCT7597,ACCT2186,Ricardo Solis,470748,Business,Computer industry,High,2/10/2019,High,Iran,Low,France
1,894594,ACCT2232,ACCT4148,Anton Villa,510977,Business,Music industry,High,6/10/2019,High,Indonesia,Low,Australia
1,885853,ACCT6211,ACCT3177,Keyon Jones,467592,Business,Mass media,High,10/31/2019,High,Philippines,Low,South Korea
1,880443,ACCT5786,ACCT7673,Viviana Sellers,811374,Business,Video game industry,High,6/18/2019,High,Nigeria,Low,United Kingdom
1,859899,ACCT5065,ACCT2949,Lawrence Dunn,282389,Business,Sport industry,High,11/20/2019,High,Saudi Arabia,Low,Canada
1,855060,ACCT6908,ACCT4823,Lance Vance,129926,Business,Pulp and paper industry,High,4/7/2019,High,Russia,Low,France
1,848330,ACCT3136,ACCT6301,Cecilia Meyer,368008,Business,Energy industry,High,10/26/2019,High,Brazil,Low,United Kingdom
1,839443,ACCT2681,ACCT6119,Ally Hancock,812411,Business,Telecommunications industry,High,7/23/2019,High,South Africa,Low,Germany
1,832824,ACCT5756,ACCT7673,Viviana Sellers,811374,Business,Video game industry,High,1/3/2019,High,Colombia,Low,Mexico
1,832710,ACCT2233,ACCT7986,Anastasia Cochran,356324,Business,Semiconductor industry,High,3/1/2019,High,Indonesia,Low,Germany
1,805075,ACCT5232,ACCT5614,Reed Castillo,738493,Business,Real estate industry,High,12/26/2019,High,Argentina,Low,Germany
1,787454,ACCT6508,ACCT6743,Jamir Mckinney,262241,Business,Film industry,High,4/9/2019,High,Philippines,Low,United States
1,778375,ACCT7104,ACCT4121,Macy Abbott,283204,Business,Film industry,High,9/22/2019,High,Saudi Arabia,Low,United States
1,774584,ACCT5681,ACCT2769,Zackary Ruiz,513280,Business,Information industry,High,5/28/2019,High,Indonesia,Low,Australia
1,755568,ACCT5982,ACCT6743,Jamir Mckinney,262241,Business,Film industry,High,5/30/2019,High,Egypt,Low,Germany
1,741312,ACCT5479,ACCT2769,Zackary Ruiz,513280,Business,Information industry,High,8/26/2019,High,Nigeria,Low,Italy
1,732551,ACCT7552,ACCT4959,Landin Torres,687069,Business,Computer industry,High,3/2/2019,High,Saudi Arabia,Low,Australia
1,708885,ACCT5247,ACCT3052,Pranav Salas,692233,Business,Defense industry,High,10/10/2019,High,Saudi Arabia,Low,France
1,675443,ACCT7522,ACCT7270,Skylar French,275250,Business,Financial services industry,High,5/27/2019,High,Brazil,Low,South Korea
1,671442,ACCT7720,ACCT6114,Ally Olsen,169672,Business,Industrial robot industry,High,1/24/2019,High,Bangladesh,Low,Germany
1,663057,ACCT6762,ACCT7599,Anabelle Wolfe,243191,Business,Petroleum industry,High,2/8/2019,High,Russia,Low,South Korea
1,647466,ACCT4280,ACCT3014,Regina Roberts,122477,Business,Industrial robot industry,High,8/19/2019,High,Russia,Low,Japan
1,621823,ACCT7941,ACCT7286,Rebekah Vaughn,273083,Business,Telecommunications industry,High,6/24/2019,High,Indonesia,Low,South Korea
1,616581,ACCT3699,ACCT7986,Anastasia Cochran,356324,Business,Semiconductor industry,High,3/31/2019,High,Russia,Low,Germany
1,611554,ACCT6754,ACCT4148,Anton Villa,510977,Business,Music industry,High,6/6/2019,High,Egypt,Low,Australia
1,588429,ACCT3553,ACCT6673,Renee Scott,523644,Business,Real estate industry,High,10/20/2019,High,South Africa,Low,Netherlands
1,585165,ACCT3460,ACCT4135,Ada Elliott,338653,Business,Food industry,High,10/31/2019,High,Indonesia,Low,Netherlands
1,579181,ACCT6306,ACCT5603,Aydin Noble,210506,Business,Chemical industry,High,4/26/2019,High,Argentina,Low,Mexico
1,555551,ACCT6943,ACCT2645,Carly Page,544724,Business,Software industry,High,6/7/2019,High,Iran,Low,Japan
1,525985,ACCT7470,ACCT2810,Moises Weber,483485,Business,Semiconductor industry,High,6/25/2019,High,Indonesia,Low,United Kingdom
1,524758,ACCT3984,ACCT3672,Weston Herring,521214,Business,Petroleum industry,High,11/24/2019,High,Pakistan,Low,Mexico
1,461115,ACCT4448,ACCT6743,Jamir Mckinney,262241,Business,Film industry,High,3/28/2019,High,Argentina,Low,Canada
1,451164,ACCT3596,ACCT7986,Anastasia Cochran,356324,Business,Semiconductor industry,High,7/27/2019,High,Turkey,Low,Netherlands
1,432871,ACCT5954,ACCT3380,Moshe Petty,320296,Business,Energy industry,High,5/23/2019,High,Russia,Low,France
1,430771,ACCT4677,ACCT7920,Ainsley Rosales,241526,Business,Pharmaceutical industry,High,10/4/2019,High,Indonesia,Low,Netherlands
1,424139,ACCT5882,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,11/7/2019,High,Philippines,Low,Italy
1,416284,ACCT6355,ACCT5788,Phoenix Blevins,276225,Business,Aerospace industry,High,11/30/2019,High,Argentina,Low,United States
1,408609,ACCT7256,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,8/1/2019,High,Nigeria,Low,France
1,387521,ACCT5562,ACCT5993,Jerome Salas,326590,Business,Transport industry,High,5/4/2019,High,Vietnam,Low,Germany
1,370059,ACCT5015,ACCT2484,Rodney Zavala,279780,Business,Health care industry,High,9/17/2019,High,Colombia,Low,Netherlands
1,315563,ACCT3179,ACCT4121,Macy Abbott,283204,Business,Film industry,High,11/21/2019,High,Iran,Low,United Kingdom
1,294301,ACCT3230,ACCT7599,Anabelle Wolfe,243191,Business,Petroleum industry,High,5/22/2019,High,Vietnam,Low,United States
1,170225,ACCT2628,ACCT6114,Ally Olsen,169672,Business,Industrial robot industry,High,10/4/2019,High,South Africa,Low,Japan
1,145347,ACCT6056,ACCT2087,Alexzander Osborn,123025,Business,Internet,High,7/20/2019,High,South Africa,Low,Mexico
